lat,lon,time,brightness
-33.91769144417459,18.424064062351505,679.0,53.59512858072917
-33.917684206837784,18.424049360029695,680.0,55.54493555893133
-33.91767872483822,18.42403338775317,681.0,56.66490366994599
-33.917673735771956,18.424015817577654,682.0,51.52337498794368
-33.917669152481565,18.423998677171216,683.0,40.22307930652006
-33.91766388845024,18.423980906245944,684.0,39.58649154851466
-33.91765834446144,18.423965134256026,685.0,40.91437270929784
-33.91765204011714,18.423949803217166,686.0,44.64938518759645
-33.917643836465025,18.42393235673039,687.0,48.996785903742285
-33.91763555146892,18.423917150203714,688.0,51.89696873794367
-33.9176265752241,18.423903626791155,689.0,51.07321216724537
-33.917616910250544,18.423890923516126,690.0,51.13670940634645
-33.91760677938412,18.42387880878046,691.0,50.20979347511574
-33.91759562463695,18.4238676323565,692.0,48.26048062548225
-33.9175846692439,18.423856099829326,693.0,45.963826798804014
-33.917573253560754,18.423844646867096,694.0,44.41630129967207
-33.91756100396226,18.423834080566284,695.0,42.6124477961034
-33.91754810222782,18.4238245580947,696.0,42.763201075424384
-33.91753564456585,18.423815174189237,697.0,42.20795114776234
-33.91752326014966,18.42380604320607,698.0,43.38475742669753
-33.917509634373296,18.423797887822445,699.0,46.35421489197531
-33.91749738425444,18.4237883677216,700.0,44.58959972993827
-33.91748644991905,18.423777737384185,701.0,43.19828938802083
-33.91747715609057,18.423766598734822,702.0,45.012789412133486
-33.91746918932504,18.423754227704737,703.0,45.11430242091049
-33.91746083023595,18.423740614662748,704.0,43.26622275270061
-33.91745349858254,18.42372649141186,705.0,43.85265088493441
-33.91744765808293,18.423713519582048,706.0,41.62003568672839
-33.91743958915301,18.423699414480733,707.0,40.17286331741898
-33.91743084838234,18.423686081796617,708.0,41.05900010850694
-33.91741866619705,18.423672756723196,709.0,40.88380630304784
-33.91740639592631,18.423660795364473,710.0,39.61383246527778
-33.91739579964229,18.423651338722788,711.0,39.68074429735725
-33.91739152217947,18.42364601625287,712.0,39.15961094232253
-33.9173881282195,18.42364510391325,713.0,39.47375506365741
-33.91738451641581,18.4236463606851,714.0,39.67634229118441
-33.91738178598271,18.423645302760875,715.0,39.795600947627314
-33.91738002817176,18.423643591918314,716.0,40.52944058641975
-33.91737828787262,18.42364195050932,717.0,39.116148847415126
-33.91737649067211,18.4236411565813,718.0,38.4903660300926
-33.917371092810605,18.423642644228853,719.0,40.34959104938272
-33.91736264303845,18.423648495095655,720.0,44.99598078221451
-33.91735255921385,18.423657420147958,721.0,45.78982391734182
-33.91734017292181,18.423667689442485,722.0,51.19366440007716
-33.917326495901335,18.423680090039895,723.0,46.9009001253858
-33.91731451404347,18.423695253446784,724.0,43.47068268952546
-33.917302873379874,18.42371079775036,725.0,41.91429560908565
-33.91728999710608,18.423726920993783,726.0,41.05351996527778
-33.91727693260714,18.423742592917183,727.0,40.01290298273534
-33.91726408640334,18.42375914478723,728.0,39.89171416859568
-33.91725220238861,18.423775851269966,729.0,39.7507290461034
-33.917240146648716,18.423792497897388,730.0,40.59114318094136
-33.91722758111082,18.423808743312104,731.0,42.75186300395448
-33.917215859711504,18.42382546876336,732.0,42.65314959490741
-33.91720452875399,18.42384207653003,733.0,41.53055724344136
-33.91719292673121,18.423857989159554,734.0,42.63734923562886
-33.91718275501983,18.42387462555358,735.0,42.22040189766589
-33.91717345877233,18.42389093779408,736.0,40.963502965856485
-33.917164613071414,18.42390705972714,737.0,38.45423369984568
-33.91715742335831,18.423924492868043,738.0,37.9361205150463
-33.91715169387407,18.42394269248808,739.0,36.67595275125386
-33.91714686480394,18.42396126554283,740.0,35.312376482928244
-33.91714259509011,18.423980034256136,741.0,34.31719720534336
-33.91713868808311,18.423998791186655,742.0,35.007892554012344
-33.91713522160034,18.424017573651078,743.0,35.8828987027392
-33.91713217499563,18.4240366462889,744.0,37.10581416377315
-33.91712937311035,18.42405558615531,745.0,36.5585213517554
-33.91712712024451,18.424074632231275,746.0,38.934130979938274
-33.91712503075877,18.42409365509549,747.0,41.50703788097994
-33.91712330570123,18.424112465660773,748.0,41.67532232590664
-33.91712095657288,18.424130913633487,749.0,44.86853527681327
-33.9171181155343,18.424148887997028,750.0,48.29266324266976
-33.917114789464215,18.42416663137436,751.0,51.15128225067515
-33.91711052710426,18.42418355297123,752.0,55.863241946373456
-33.917105714295815,18.424199909971463,753.0,51.456549780574846
-33.917100709387334,18.424215824770172,754.0,47.88895224488812
-33.917095964564275,18.424231784418094,755.0,45.7266918041088
-33.91709214294725,18.424248127441277,756.0,45.53543294270833
-33.9170886300722,18.42426431225155,757.0,41.712461902006176
-33.91708390095638,18.424279060603162,758.0,42.115752977912805
-33.91707646748589,18.424290704055423,759.0,39.3275082585841
-33.917065986962335,18.42429760362264,760.0,37.35292932581019
-33.91705357122598,18.42429889245866,761.0,37.34062385464892
-33.917040003307875,18.4242959356868,762.0,36.38056881751543
-33.917025447945605,18.424290617162157,763.0,36.92141884886188
-33.91701012388214,18.424283496981246,764.0,33.45302336516204
-33.91699433172415,18.424275262827823,765.0,32.26174075279707
-33.91697831472043,18.424266147743424,766.0,28.41231746720679
-33.91696244697914,18.42425506017191,767.0,26.497705861786265
-33.91694735228684,18.42424155900619,768.0,25.44724151234568
-33.91693379466013,18.424226331924892,769.0,24.081819179205247
-33.9169215971348,18.424209462540496,770.0,22.96235984519676
-33.91690993635048,18.424192670015934,771.0,22.125836588541667
-33.916898889198784,18.424175758672728,772.0,21.524666160300924
-33.916889618594396,18.424156702284943,773.0,20.479996865354934
-33.916881401426615,18.424137162135796,774.0,19.14388008777006
-33.91687383965557,18.4241174645714,775.0,18.59763497058256
-33.91686646949577,18.424098176286915,776.0,18.17705837673611
-33.91685905866395,18.424079792824994,777.0,17.590518783757716
-33.91685158577277,18.424062447467566,778.0,17.264253713348765
-33.91684387967319,18.424046623419002,779.0,16.82245406539352
-33.91683585038255,18.424031774701913,780.0,16.53477581259645
-33.91682786924645,18.42401790831945,781.0,16.18362937644676
-33.916820021967105,18.42400409257628,782.0,16.098554566936727
-33.91681177084277,18.42399144724633,783.0,15.913322060667438
-33.91680376631163,18.423978933318878,784.0,15.95960949556327
-33.916795948899626,18.423966957705193,785.0,15.866508306809411
-33.91678785913496,18.423955954927948,786.0,15.823488799672068
-33.91677939781031,18.423945748558477,787.0,16.22424473138503
-33.91677079081615,18.423936551595492,788.0,17.236874035493827
-33.916761722114586,18.423928455940995,789.0,18.719621913580248
-33.91675201197862,18.423922300264454,790.0,21.27757125289352
-33.91674414833202,18.42391595160598,791.0,21.802698567708333
-33.916736270355585,18.4239095992544,792.0,22.3986247347608
-33.91672948827277,18.423903129012185,793.0,22.1297403669946
-33.9167242143877,18.4238939498255,794.0,23.01842013888889
-33.9167193592228,18.42388356131671,795.0,24.63076684268904
-33.9167148765042,18.423872780899558,796.0,25.85812946084105
-33.91671049094706,18.423862214067427,797.0,26.89373034818673
-33.916706977587474,18.42385016556274,798.0,28.13784939236111
-33.91670366707235,18.423836320343927,799.0,30.39691569010417
-33.91670134915881,18.423822414359265,800.0,33.79276324990355
-33.916698715850856,18.42380719434414,801.0,35.11898913724923
-33.916695944366325,18.42379339645726,802.0,32.77728865258488
-33.9166921630395,18.423780954541662,803.0,31.435124843267747
-33.91668841998498,18.42376890946463,804.0,35.91873752170139
-33.91668507174842,18.42375885043635,805.0,35.423297526041665
-33.91668064308178,18.423750039197515,806.0,35.08590127073688
-33.91667510329303,18.423740989666147,807.0,33.984188247492284
-33.91666896439617,18.42373194484732,808.0,34.23913682725694
-33.91666152729835,18.423723911188226,809.0,35.563689175829474
-33.91665396779257,18.4237177696134,810.0,37.38032172309028
-33.91664278215402,18.42371585464312,811.0,35.74540394724151
-33.916628772912006,18.423716686790343,812.0,33.837891408661264
-33.91661233352794,18.423720101042274,813.0,31.359056954089507
-33.91659406168585,18.42372445319243,814.0,31.091635079089507
-33.916575008072364,18.42372997436841,815.0,32.123834755979935
-33.91655688443208,18.42373716979118,816.0,31.291593062789357
-33.91653821363938,18.423743656019514,817.0,31.0825821638696
-33.91651892957532,18.423752429035662,818.0,29.74433334538966
-33.91649864865422,18.42376049096298,819.0,34.577512900270065
-33.916478743942825,18.423769490313813,820.0,35.3226530550733
-33.916459525136105,18.42378010242741,821.0,36.956741476176695
-33.91644179695143,18.423791896222458,822.0,39.54922694830247
-33.91642590148401,18.423805824836172,823.0,42.2289013671875
-33.91641113398968,18.423822166867545,824.0,38.22564187885803
-33.916399422880204,18.42384069060352,825.0,36.00040913146219
-33.91638867351462,18.423859143942238,826.0,32.011272243923614
-33.91637901615492,18.423877240580484,827.0,28.846308533468363
-33.91637068853219,18.42389444672207,828.0,28.427475646219136
-33.91636457340484,18.423911467327418,829.0,26.48653507185571
-33.916358209066125,18.42393007997065,830.0,26.734876241801697
-33.916351706223125,18.423946239235708,831.0,28.24489673755787
-33.91634575890676,18.423961257682095,832.0,28.31953540943287
-33.91634084807946,18.423974536496154,833.0,26.627786940586414
-33.91633712518541,18.423985415771824,834.0,24.63228557822145
-33.91633372124602,18.42399654080815,835.0,21.12514533902392
-33.91632884016629,18.424008462820186,836.0,19.908827522183643
-33.9163227588972,18.42402216004319,837.0,19.400359278549384
-33.91631824477659,18.424036678668486,838.0,19.73135525173611
-33.91631339222921,18.42405122036178,839.0,19.920539339795525
-33.9163081117477,18.424065459811565,840.0,20.468356180073304
-33.91630253511729,18.424079458245718,841.0,20.891272907021605
-33.91629592234148,18.424093061565852,842.0,21.581318540219907
-33.916287977070446,18.42410660713672,843.0,21.646052758487656
-33.916280324814835,18.424119731894383,844.0,22.162257366415894
-33.91627333133613,18.424130951979688,845.0,22.77694565007716
-33.91627033903098,18.42414043861664,846.0,23.74892867476852
-33.916272639585216,18.424145579687547,847.0,26.0306632185571
-33.916279413962506,18.424147069634124,848.0,29.446867705922067
-33.916288639920126,18.424146589338655,849.0,30.675688295717592
-33.91630176613537,18.42415048177653,850.0,31.225858470775464
-33.91631581640831,18.42415586013159,851.0,30.73180977527006
-33.91633031551573,18.42416321490168,852.0,29.87916732976466
-33.91634538444135,18.424173682371205,853.0,31.197249770929783
-33.91635972028427,18.42418374325844,854.0,28.307629484953704
-33.91637285598447,18.424194647030685,855.0,29.58111424575617
-33.91638378065372,18.424206870318724,856.0,38.15568709008488
-33.91639234097829,18.42421885776938,857.0,46.9702742814429
-33.91639673574104,18.42423153072036,858.0,38.03978636188272
-33.91639597359291,18.424244669048694,859.0,42.488575725790895
-33.916390772456225,18.42426003973126,860.0,44.72539731626157
-33.91638212850526,18.424274507251862,861.0,41.9699830005787
-33.916371812425645,18.424288242042206,862.0,35.058753315489966
-33.91636045851189,18.424302974853077,863.0,37.43263280044367
-33.916348400893,18.424316982556643,864.0,42.74437367380401
-33.91633633033938,18.424330297577768,865.0,42.34894627700617
-33.916323223637775,18.42434397071912,866.0,35.38008638358411
-33.91630848179913,18.424356076804607,867.0,31.480419077932098
-33.916292808949365,18.42436643334234,868.0,31.9364177035108
-33.91627699667498,18.424374899157844,869.0,32.48049569589121
-33.916261220599374,18.424381526449935,870.0,34.14222445264274
-33.916245074894924,18.4243860563467,871.0,38.50917613088349
-33.916228845113764,18.424388417913086,872.0,42.81678252797068
-33.91621260533774,18.424388381254765,873.0,47.58380473572531
-33.91619614854304,18.424386544915553,874.0,50.69896466290509
-33.916179594278134,18.424382321698378,875.0,52.42530225212192
-33.91616319159181,18.424376664538457,876.0,56.15009458188658
-33.916147200227826,18.424368672417963,877.0,55.00463891300154
-33.91613159479488,18.424359519866382,878.0,51.28634964554398
-33.91611652555777,18.424349387540797,879.0,48.97719063464506
-33.91610181895924,18.424339179511385,880.0,46.4480727961034
-33.91608748210494,18.42432932453333,881.0,43.2604825544946
-33.91607354163403,18.424319802653493,882.0,40.77139003423997
-33.916060155925194,18.4243104497718,883.0,37.894404296875
-33.91604726709992,18.424301382543735,884.0,35.97311758535879
-33.91603464729517,18.42429242685284,885.0,34.78192599826389
-33.91602217083367,18.42428366725108,886.0,36.76791317033179
-33.91601006124995,18.424275153014595,887.0,41.73435854311342
-33.915998245437635,18.424266929843565,888.0,45.7082381486304
-33.91598644663311,18.424259285265112,889.0,51.33933045187114
-33.915974422402954,18.424252574165322,890.0,50.52238395785108
-33.9159621676664,18.424245823430674,891.0,49.34624150028935
-33.91594941165976,18.424239411692884,892.0,47.3339966724537
-33.91593644676427,18.42423329995747,893.0,45.47133861400463
-33.91592368727498,18.4242271790917,894.0,40.08501766251929
-33.91591095822342,18.424220449431182,895.0,33.75244653018904
-33.91589831310095,18.424213225284973,896.0,28.27219768759645
-33.91588523875133,18.42420768147987,897.0,25.060774679301694
-33.91587184737291,18.424202991733555,898.0,23.38478069540895
-33.915858257327145,18.424199293882914,899.0,21.1066567804784
-33.91584473044385,18.424196304400695,900.0,19.721153127411267
-33.915831384643745,18.424193000671067,901.0,18.015603419174383
-33.915818147916575,18.424189131165175,902.0,16.330256558641974
-33.91580467538923,18.424186519050856,903.0,14.893293487172068
-33.915791260255475,18.424184040836163,904.0,13.661823519483026
-33.91577771430056,18.42418172033109,905.0,12.963675552179785
-33.91576411945716,18.424179625649128,906.0,12.7136629533179
-33.91575063607445,18.424177356536607,907.0,12.635507209683642
-33.91573716077783,18.42417432968038,908.0,12.646758837287807
-33.91572364571208,18.42417172637689,909.0,12.760907720871913
-33.915710150332615,18.424169343130455,910.0,13.083758981963737
-33.91569684847698,18.42416677722989,911.0,13.007447976948304
-33.915683782950126,18.424163599991935,912.0,13.01838565779321
-33.915670633271105,18.42416057438911,913.0,12.836470088252314
-33.91565798300979,18.424157930173994,914.0,12.595858410493827
-33.915645493701604,18.4241567633141,915.0,11.98736545138889
-33.91563424868593,18.424156206524366,916.0,11.669103310667438
-33.915622947443346,18.42415437891088,917.0,11.393980396412037
-33.915611687601164,18.424150331484643,918.0,11.346819360050157
-33.91559996244509,18.424145606929486,919.0,11.488490849247686
-33.915588374885346,18.424139181382923,920.0,11.933204390914351
-33.915576189186304,18.42413349677481,921.0,12.30146195023148
-33.91556388098535,18.424127498258045,922.0,12.708494285300926
-33.91555142732602,18.424121857527158,923.0,12.955746166087962
-33.915539418329665,18.42411664649105,924.0,13.263366729359568
-33.91552700637378,18.424110877556082,925.0,12.927000385802469
-33.91551487111422,18.424104363861147,926.0,12.622281057098766
-33.91550247875917,18.42409942609795,927.0,12.26732349537037
-33.915491067936834,18.424093965542692,928.0,11.967021846064815
-33.91548029809944,18.4240885851577,929.0,11.694325991030093
-33.91546959907273,18.424083167962532,930.0,11.885301890432098
-33.9154590456188,18.42407801328507,931.0,11.813196132330248
-33.91544832389821,18.42407290290457,932.0,12.15205108265818
-33.91543650393098,18.42406798710607,933.0,12.17271195023148
-33.915423668735095,18.424062825315115,934.0,12.563849886670525
-33.91541050506616,18.424057287101316,935.0,12.525340470679012
-33.91539750091473,18.42405117933152,936.0,12.684969015239195
-33.915384489751396,18.424045395589182,937.0,12.421973319347996
-33.91537160633321,18.424039689543186,938.0,12.321473343460648
-33.91535875337312,18.424034686234773,939.0,11.943023485725307
-33.91534615364441,18.42402994371342,940.0,11.528302047164352
-33.91533377999598,18.424025048207007,941.0,11.04397430796682
-33.91532147419491,18.42402039026218,943.0,10.073543414834106
-33.91530938474545,18.42401555942157,944.0,10.088199025848766
-33.91529690076341,18.424011750705176,945.0,10.270844063464509
-33.91528418108823,18.424007261248217,946.0,11.09793083285108
-33.91527151746639,18.424002969299092,947.0,12.574867199556326
-33.915258958369336,18.423998532451158,948.0,14.145138949170525
-33.915246115168486,18.423994505266965,949.0,14.888191731770831
-33.91523342698431,18.42399056007188,950.0,14.468422670717592
-33.915220717419274,18.423987066954556,951.0,13.979971245659724
-33.91520806008497,18.423983162512698,952.0,13.544294463734568
-33.91519571669195,18.42397910804879,953.0,13.03995894820602
-33.91518346733258,18.42397455313616,954.0,13.497292872299385
-33.9151711839856,18.42397014602543,955.0,14.265927071277009
-33.9151586042026,18.423966365619858,956.0,16.176678240740742
-33.91514597451983,18.42396265127499,957.0,18.964184389467597
-33.91513329901964,18.42395924309178,958.0,19.507597415123456
-33.91512066605701,18.423955712616745,959.0,19.2108576871142
-33.915108034062186,18.423951844612485,960.0,18.419515817901235
-33.91509554086617,18.42394774972916,961.0,16.995287844810957
-33.91508334341224,18.423943450318298,962.0,15.279075822241513
-33.91507110212932,18.423938867824827,963.0,13.211992488908178
-33.915058676707865,18.42393460605544,964.0,12.540822000385802
-33.91504633449201,18.42393081354699,965.0,11.542171826774691
-33.91503395561235,18.423927431970814,966.0,10.614379581404322
-33.91502149966856,18.42392406288416,967.0,11.200325641396605
-33.91500903154783,18.42392041456152,968.0,12.35951057339892
-33.91499663344009,18.42391688276296,968.0,12.35951057339892
-33.91498431999411,18.42391326218311,969.0,13.42213234230324
-33.914972004621106,18.423909756619203,970.0,14.37750916280864
-33.91495974564571,18.423906590184504,971.0,13.63803065923997
-33.914947482889026,18.423903217885695,972.0,12.893910349151234
-33.91493558370596,18.423899756652485,973.0,11.795234495563273
-33.914923683102636,18.423896166792176,974.0,10.910141059027778
-33.914911792395166,18.423892845461314,975.0,9.97137062355324
-33.91490002780972,18.423889503765857,976.0,9.583901005497683
-33.91488860384756,18.423886532897455,977.0,9.114434497974536
-33.91487842944609,18.423884073168562,978.0,9.041873191550923
-33.91486791537786,18.423881372463043,979.0,9.092101839795523
-33.91485635730166,18.423878229749377,980.0,9.404957802854938
-33.91484483300171,18.423875083994815,981.0,9.70778778452932
-33.91483313276612,18.42387110041916,982.0,10.58905948591821
-33.91482124219477,18.423866902390785,983.0,11.326735026041666
-33.91480961170525,18.42386242221141,984.0,12.64562644675926
-33.9147976826769,18.423857951118766,985.0,14.97993881413966
-33.91478602877474,18.423853284567528,986.0,17.977051263503085
-33.91477428283408,18.42384819985199,987.0,20.83088390962577
-33.914762750181005,18.423843230805605,988.0,20.732754087094907
-33.914750678955336,18.423838444756463,989.0,21.65589295187114
-33.91473779872541,18.423832927372384,990.0,21.742136863425927
-33.91472464449722,18.42382764421787,991.0,20.685263913001545
-33.91471179780714,18.423823931702138,992.0,18.23124572000386
-33.9146988965365,18.423820123091623,993.0,16.333733000578704
-33.91468598174705,18.423816936769857,994.0,15.23512092496142
-33.91467307480178,18.42381343592795,995.0,14.795517095871912
-33.91466065431259,18.42380924600675,996.0,14.58421676070602
-33.91464819459611,18.423804943549474,997.0,14.482845896026234
-33.91463628488488,18.423800171003062,998.0,14.626980733989198
-33.914624470585785,18.423795248288666,999.0,14.705020917727625
-33.914612742805055,18.42379066174641,1000.0,15.146218713831018
-33.91460110909761,18.423786859181412,1001.0,15.937469196084106
-33.91458978749324,18.423782530473297,1002.0,16.301720799575616
-33.9145795500856,18.423776364160513,1003.0,16.05939742476852
-33.91457139248644,18.42376893660845,1004.0,16.32624156057099
-33.914565596309934,18.4237633191496,1005.0,16.16308461130401
-33.91456344086619,18.423762503786772,1006.0,16.4148974609375
-33.9145628642223,18.423763179260625,1007.0,16.256983205536265
-33.914563861970095,18.42376485542425,1008.0,15.73552963445216
-33.914566258575604,18.423766747029436,1009.0,15.241871624228397
-33.91456925952782,18.423768758407075,1010.0,15.705709273726852
-33.914573623791775,18.42377237986544,1011.0,14.95201015142747
-33.9145779862632,18.423777074086644,1012.0,14.806528501157407
-33.914584703734455,18.42378056673629,1013.0,14.595172224633489
-33.91459397769755,18.423786704792256,1014.0,14.593113003954477
-33.91460409983394,18.423793196336185,1015.0,14.4008846330054
-33.914614239925804,18.423800494117884,1016.0,14.414172996238426
-33.91462282996977,18.42380651600552,1017.0,14.414172996238426
